C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_19_592.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_19_592.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_19_592.jpg, 0, 0, 0, 7.902068E-05
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_19_693.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_19_693.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_19_693.jpg, 0, 0, 0, 7.805632E-05
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_19_793.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_19_793.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_19_793.jpg, 0, 0, 0, 7.87675E-05
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_19_895.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_19_895.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_19_895.jpg, 0, 0, 0, 7.839532E-05
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_000.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_000.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_000.jpg, 0, 0, 0, 7.840218E-05
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_105.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_105.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_105.jpg, 0, 0.2804081, 0, 0.2005937
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_205.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_205.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_205.jpg, 0, 0.5801189, 0, 0.6879507
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_307.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_307.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_307.jpg, 0, 0.8832672, 0, 1.632659
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_413.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_413.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_413.jpg, 0, 1, 0, 3.014072
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_516.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_516.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_516.jpg, 0, 1, 0, 4.190564
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_618.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_618.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_618.jpg, -0.1114947, 1, 0, 5.352363
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_724.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_724.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_724.jpg, -0.3110495, 1, 0, 6.479146
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_829.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_829.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_829.jpg, -0.01480934, 1, 0, 7.619936
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_20_936.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_20_936.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_20_936.jpg, -0.02586135, 1, 0, 8.972608
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_041.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_041.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_041.jpg, -0.3230561, 1, 0, 10.06182
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_143.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_143.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_143.jpg, -0.3182908, 1, 0, 11.12154
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_247.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_247.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_247.jpg, -0.01987196, 1, 0, 12.02126
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_351.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_351.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_351.jpg, -0.2584428, 1, 0, 13.39086
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_457.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_457.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_457.jpg, -0.003002623, 1, 0, 14.51221
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_556.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_556.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_556.jpg, 0, 1, 0, 15.68153
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_658.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_658.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_658.jpg, -0.2236281, 1, 0, 16.58834
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_761.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_761.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_761.jpg, -0.1586828, 1, 0, 17.75181
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_867.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_867.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_867.jpg, 0, 1, 0, 18.62136
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_21_968.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_21_968.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_21_968.jpg, -0.07753737, 1, 0, 19.77961
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_070.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_070.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_070.jpg, -0.3808028, 1, 0, 20.62453
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_170.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_170.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_170.jpg, -0.1290107, 1, 0, 21.68184
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_277.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_277.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_277.jpg, -0.1111027, 1, 0, 22.84253
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_383.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_383.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_383.jpg, -0.3393668, 1, 0, 23.74635
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_487.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_487.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_487.jpg, -0.04405736, 1, 0, 24.71861
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_588.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_588.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_588.jpg, 0, 1, 0, 25.66944
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_694.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_694.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_694.jpg, -0.3154188, 1, 0, 26.76824
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_796.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_796.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_796.jpg, -0.2588121, 1, 0, 27.62043
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_22_899.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_22_899.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_22_899.jpg, 0, 1, 0, 28.54884
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_000.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_000.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_000.jpg, -0.1092534, 1, 0, 29.46459
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_103.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_103.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_103.jpg, -0.2411361, 1, 0, 30.1836
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_204.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_204.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_204.jpg, 0, 1, 0, 30.18801
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_305.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_305.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_305.jpg, 0, 1, 0, 30.19199
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_409.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_409.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_409.jpg, -0.2774548, 1, 0, 30.17408
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_511.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_511.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_511.jpg, -0.00712933, 1, 0, 30.18965
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_613.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_613.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_613.jpg, -0.09412538, 1, 0, 30.18964
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_714.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_714.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_714.jpg, -0.3963215, 1, 0, 30.15954
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_820.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_820.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_820.jpg, -0.5353802, 1, 0, 30.15098
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_23_926.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_23_926.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_23_926.jpg, -0.2340934, 1, 0, 30.19517
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_028.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_028.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_028.jpg, -0.4646948, 1, 0, 30.17195
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_130.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_130.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_130.jpg, -0.2403814, 1, 0, 30.19492
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_235.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_235.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_235.jpg, 0, 1, 0, 30.18911
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_337.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_337.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_337.jpg, 0, 1, 0, 30.18989
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_436.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_436.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_436.jpg, 0, 1, 0, 30.1903
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_543.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_543.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_543.jpg, 0, 1, 0, 30.19031
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_646.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_646.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_646.jpg, 0, 1, 0, 30.1903
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_749.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_749.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_749.jpg, 0, 1, 0, 30.1913
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_855.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_855.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_855.jpg, 0, 1, 0, 30.19008
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_24_958.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_24_958.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_24_958.jpg, 0, 1, 0, 30.19118
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_061.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_061.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_061.jpg, 0, 1, 0, 30.18965
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_163.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_163.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_163.jpg, 0, 1, 0, 30.18984
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_266.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_266.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_266.jpg, 0, 1, 0, 30.1898
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_371.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_371.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_371.jpg, 0, 1, 0, 30.18979
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_479.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_479.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_479.jpg, 0, 1, 0, 30.19022
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_584.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_584.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_584.jpg, 0, 1, 0, 30.19019
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_685.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_685.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_685.jpg, 0, 1, 0, 30.19121
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_786.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_786.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_786.jpg, -0.2045094, 1, 0, 30.17875
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_892.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_892.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_892.jpg, 0, 1, 0, 30.18984
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_25_995.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_25_995.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_25_995.jpg, 0, 1, 0, 30.19018
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_096.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_096.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_096.jpg, 0, 1, 0, 30.19016
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_201.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_201.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_201.jpg, 0, 1, 0, 30.19019
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_309.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_309.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_309.jpg, -0.2447107, 1, 0, 30.17578
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_411.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_411.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_411.jpg, 0, 1, 0, 30.18953
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_513.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_513.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_513.jpg, 0, 1, 0, 30.19134
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_617.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_617.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_617.jpg, -0.07387736, 1, 0, 30.18954
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_718.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_718.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_718.jpg, 0, 1, 0, 30.19046
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_824.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_824.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_824.jpg, 0, 1, 0, 30.19049
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_26_930.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_26_930.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_26_930.jpg, 0, 1, 0, 30.19048
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_029.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_029.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_029.jpg, -0.1236054, 1, 0, 30.18628
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_130.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_130.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_130.jpg, -0.1421041, 1, 0, 30.18917
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_231.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_231.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_231.jpg, 0, 1, 0, 30.19021
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_334.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_334.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_334.jpg, 0, 1, 0, 30.19055
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_438.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_438.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_438.jpg, -0.1854174, 1, 0, 30.18273
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_545.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_545.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_545.jpg, 0, 1, 0, 30.19056
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_650.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_650.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_650.jpg, 0, 1, 0, 30.19063
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_752.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_752.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_752.jpg, -0.03806802, 1, 0, 30.19032
C:\Users\SACHIN SHARMA\Data\IMG\center_2019_03_21_22_31_27_858.jpg, C:\Users\SACHIN SHARMA\Data\IMG\left_2019_03_21_22_31_27_858.jpg, C:\Users\SACHIN SHARMA\Data\IMG\right_2019_03_21_22_31_27_858.jpg, -0.1607081, 1, 0, 30.18803
